date,side,entry_time,exit_time,entry,exit,pts,r_mult,regime,pnl,reason
2022-05-11,1,2022-05-10,2022-05-11,126.88000000000001,126.24,-0.6400000000000148,-32.00000000000074,bearish,-66.00000000000148,bearish
2022-05-12,1,2022-05-11,2022-05-12,126.04,125.58999999999999,-0.45000000000001705,-22.500000000000853,bearish,-47.000000000001705,bearish
2022-05-13,1,2022-05-12,2022-05-13,127.26,128.08,0.8200000000000074,41.00000000000037,bearish,80.00000000000074,bearish
2022-05-16,1,2022-05-13,2022-05-16,128.60999999999999,128.44,-0.1699999999999875,-8.499999999999375,bearish,-18.99999999999875,bearish
2022-05-17,1,2022-05-16,2022-05-17,129.56,130.89000000000001,1.3300000000000125,66.50000000000063,bearish,131.00000000000125,bearish
2022-05-18,1,2022-05-17,2022-05-18,131.34,130.43,-0.9099999999999966,-45.49999999999983,bearish,-92.99999999999966,bearish
2022-05-19,1,2022-05-18,2022-05-19,127.95,126.91,-1.0400000000000063,-52.00000000000031,bearish,-106.00000000000063,bearish
2022-05-20,1,2022-05-19,2022-05-20,128.23,129.07000000000002,0.8400000000000318,42.00000000000159,bearish,82.00000000000318,bearish
2022-05-23,1,2022-05-20,2022-05-23,129.79,130.69,0.9000000000000057,45.000000000000284,bearish,88.00000000000057,bearish
2022-05-24,1,2022-05-23,2022-05-24,130.92999999999998,130.52,-0.40999999999996817,-20.49999999999841,bearish,-42.99999999999682,bearish
2022-05-25,1,2022-05-24,2022-05-25,131.32,131.21,-0.10999999999998522,-5.499999999999261,bearish,-12.999999999998522,bearish
2022-05-26,1,2022-05-25,2022-05-26,131.28,131.59,0.3100000000000023,15.500000000000114,bearish,29.000000000000227,bearish
2022-05-27,1,2022-05-26,2022-05-27,131.84,131.92000000000002,0.0800000000000125,4.000000000000625,bearish,6.0000000000012506,bearish
2022-06-01,1,2022-05-31,2022-06-01,132.23999999999998,132.70000000000002,0.4600000000000364,23.00000000000182,bearish,44.00000000000364,bearish
2022-06-02,1,2022-06-01,2022-06-02,130.34,130.49,0.15000000000000568,7.500000000000284,bearish,13.000000000000568,bearish
2022-06-03,1,2022-06-02,2022-06-03,131.37,130.45000000000002,-0.9199999999999875,-45.999999999999375,bearish,-93.99999999999875,bearish
2022-06-06,1,2022-06-03,2022-06-06,129.82999999999998,130.76000000000002,0.9300000000000352,46.50000000000176,bearish,91.00000000000352,bearish
2022-06-07,1,2022-06-06,2022-06-07,129.85,129.83,-0.01999999999998181,-0.9999999999990905,bearish,-3.999999999998181,bearish
2022-06-08,1,2022-06-07,2022-06-08,131.54,131.15,-0.38999999999998636,-19.499999999999318,bearish,-40.999999999998636,bearish
2022-06-09,1,2022-06-08,2022-06-09,130.5,130.04000000000002,-0.45999999999997954,-22.999999999998977,bearish,-47.999999999997954,bearish
2022-06-10,1,2022-06-09,2022-06-10,127.55000000000001,125.91,-1.6400000000000148,-82.00000000000074,bearish,-166.00000000000148,bearish
2022-06-13,1,2022-06-10,2022-06-13,125.5,123.0,-2.5,-125.0,bearish,-252.0,bearish
2022-06-14,1,2022-06-13,2022-06-14,121.7,121.53999999999999,-0.1600000000000108,-8.00000000000054,bearish,-18.00000000000108,bearish
2022-06-15,1,2022-06-14,2022-06-15,120.54,121.17999999999999,0.6399999999999864,31.999999999999318,bearish,61.999999999998636,bearish
2022-06-16,1,2022-06-15,2022-06-16,121.76,119.52,-2.240000000000009,-112.00000000000045,bearish,-226.0000000000009,bearish
2022-06-17,1,2022-06-16,2022-06-17,119.97,119.99,0.01999999999999602,0.999999999999801,bearish,-3.979039320256561e-13,bearish
2022-06-21,1,2022-06-17,2022-06-21,119.9,121.05,1.1499999999999915,57.499999999999574,bearish,112.99999999999915,bearish
2022-06-22,1,2022-06-21,2022-06-22,122.61,121.80999999999999,-0.8000000000000114,-40.00000000000057,bearish,-82.00000000000114,bearish
2022-06-23,1,2022-06-22,2022-06-23,124.31,125.05,0.7399999999999949,36.999999999999744,bearish,71.99999999999949,bearish
2022-06-24,1,2022-06-23,2022-06-24,127.10000000000001,128.01000000000002,0.9100000000000108,45.50000000000054,bearish,89.00000000000108,bearish
2022-06-27,1,2022-06-24,2022-06-27,129.20999999999998,129.08,-0.12999999999996703,-6.4999999999983515,bearish,-14.999999999996703,bearish
2022-06-28,1,2022-06-27,2022-06-28,129.69,129.93,0.2400000000000091,12.000000000000455,bearish,22.00000000000091,bearish
2022-06-29,1,2022-06-28,2022-06-29,127.43,127.58,0.14999999999999147,7.499999999999574,bearish,12.999999999999147,bearish
2022-06-30,1,2022-06-29,2022-06-30,128.54,127.85,-0.6899999999999977,-34.499999999999886,bearish,-70.99999999999977,bearish
2022-07-01,1,2022-06-30,2022-07-01,128.25,128.28,0.030000000000001137,1.5000000000000568,bearish,1.0000000000001137,bearish
2022-07-05,1,2022-07-01,2022-07-05,129.69,128.42000000000002,-1.2699999999999818,-63.49999999999909,bearish,-128.99999999999818,bearish
2022-07-06,1,2022-07-05,2022-07-06,128.94,129.10000000000002,0.160000000000025,8.00000000000125,bearish,14.000000000002501,bearish
2022-07-07,1,2022-07-06,2022-07-07,129.81,129.60000000000002,-0.20999999999997954,-10.499999999998977,bearish,-22.999999999997954,bearish
2022-07-08,1,2022-07-07,2022-07-08,130.35999999999999,129.97,-0.38999999999998636,-19.499999999999318,bearish,-40.999999999998636,bearish
2022-07-13,1,2022-07-12,2022-07-13,128.76,127.64999999999999,-1.1099999999999994,-55.49999999999997,bearish,-112.99999999999994,bearish
2022-07-14,1,2022-07-13,2022-07-14,127.51,126.03,-1.480000000000004,-74.0000000000002,bearish,-150.0000000000004,bearish
2022-07-15,1,2022-07-14,2022-07-15,127.14,129.01000000000002,1.8700000000000188,93.50000000000094,bearish,185.00000000000188,bearish
2022-07-18,1,2022-07-15,2022-07-18,130.20999999999998,130.42000000000002,0.21000000000003638,10.500000000001819,bearish,19.000000000003638,bearish
